ID,translation 1,translation 2,PoS,ar_hum,ar_txt,cy_hum,cy_txt,en_hum,en_txt,es_hum,es_txt,et_hum,et_txt,fi_hum,fi_txt,fr_hum,fr_txt,he_hum,he_txt,pl_hum,pl_txt,ru_hum,ru_txt,sw_hum,sw_txt,zh_hum,zh_txt
1115,dull,exciting,adjectives,1.2,0.46535083651542664,0.1,0.22856345772743225,0.076923077,0.422008216381073,0.2,0.3659365177154541,0.1,0.24267517030239105,0.4,0.559228241443634,0.6,0.2795015573501587,0.9,0.5001201629638672,0,0.5874810814857483,0.1,0.5130828022956848,0,0.3084105849266052,0.181818182,0.34696587920188904
1116,overt,undisclosed,adjectives,1.8,0.2603158950805664,0,0.19837327301502228,0.538461538,0.22936317324638367,0,-0.0853266790509224,0.7,0.3986121118068695,0.2,0.5547091960906982,0.8,0.25788789987564087,1,0.3784247934818268,0,0.45162659883499146,0.3,0.39772695302963257,0.3,0.3276315927505493,0.181818182,0.0
1117,modest,ashamed,adjectives,2,0.5093763470649719,0,0.18577630817890167,0.230769231,0.21157720685005188,0.8,0.19581744074821472,3.1,0.22593922913074493,0.4,0.409587562084198,1.1,0.30070793628692627,1.9,0.30530378222465515,1.3,0.3433029055595398,0.5,0.40947937965393066,0,0.4061082899570465,0.363636364,0.3495246171951294
1118,gullible,stupid,adjectives,3.4,0.6077953577041626,1,0.04036387801170349,2.769230769,0.6026421785354614,2.2,0.45916056632995605,2.9,0.3948480784893036,1.6,0.5301409959793091,3.8,0.5090212821960449,2.2,0.2688908874988556,2.5,0.5759177207946777,0.5,0.6172173023223877,0,0.2984478175640106,0.363636364,0.23080313205718994
1119,hungry,thirsty,adjectives,2.8,0.4161648750305176,1.6,0.2887498140335083,0.846153846,0.7094300985336304,1.2,0.6288150548934937,2,0.46729177236557007,1.1,0.6218892931938171,4.1,0.5888237357139587,1.5,0.4759012758731842,1,0.6931770443916321,1.1,0.5160942077636719,0.4,0.43630337715148926,1.818181818,0.3816556930541992
1120,secure,tedious,adjectives,0.4,0.17582744359970093,0,0.09768107533454895,0.076923077,0.1620376855134964,0.1,0.2846178710460663,0.5,0.19331751763820648,0.1,0.2337539792060852,0.4,0.373576283454895,0.2,0.1660361886024475,0,0.26858019828796387,0,0.49765098094940186,0,0.11654477566480637,0,0.19563739001750946
1121,sober,drunk,adjectives,0.5,0.0463961586356163,0.1,0.253066748380661,0.076923077,0.6381111741065979,0.2,0.3658878803253174,0.6,0.4533058702945709,0.4,0.43099474906921387,1.8,0.29771295189857483,1,0.492149293422699,0,0.617999792098999,0.1,0.6580565571784973,0,0.1144183948636055,0.181818182,0.47145509719848633
1122,illegal,immoral,adjectives,3.8,0.30527716875076294,1.9,0.3348236382007599,1.923076923,0.6442208886146545,1.5,0.5339056849479675,2.3,0.48663845658302307,1.6,0.41907909512519836,3.2,0.6140606999397278,2.2,0.3203912675380707,1.5,0.480322927236557,0,0.4765342175960541,2.6,0.14668168127536774,2.181818182,0.4185433089733124
1123,bad,awful,adjectives,5,0.25524356961250305,3.4,0.3004273474216461,4.076923077,0.7402889728546143,2.5,0.4192521572113037,2.7,0.4202442765235901,4.3,0.6119652986526489,4,0.4823135733604431,3.9,0.3427070081233978,4.2,0.6603986620903015,3.9,0.6050251126289368,1.3,0.1730295866727829,3.636363636,0.48475298285484314
1124,well,known,adjectives,1.6,0.38668879866600037,0,-0.14401300251483917,0.538461538,0.4305773973464966,0.4,0.1732201725244522,0.6,0.3558533191680908,0,0.4053063690662384,1.3,0.2892742156982422,0.8,0.41445794701576233,0.1,0.29140734672546387,0.2,0.4819590151309967,0,0.12984992563724518,3.090909091,0.2295059710741043
1125,busy,lazy,adjectives,0.9,0.4015982151031494,0,0.19698014855384827,0,0.5060746073722839,0.3,0.1637667864561081,0.3,0.18171411752700806,0.3,0.6103388667106628,0.9,0.32656803727149963,0.8,0.29932940006256104,0,0.39029785990715027,0.1,0.3915175497531891,0.1,0.07000447809696198,0.090909091,0.255972295999527
1126,crude,ugly,adjectives,1.1,0.2713671326637268,0.1,0.13178879022598267,0.923076923,0.3731788992881775,0.5,0.276623010635376,0.7,0.2618386149406433,0.5,0.3542669713497162,1.2,0.2697937786579132,1.4,0.21739554405212402,0.9,0.5144903659820557,1.3,0.6068600416183472,5.7,0.250029981136322,0.454545455,0.46500080823898315
1127,neutral,undecided,adjectives,2.1,0.2403271347284317,3.8,0.1050744578242302,2.538461538,0.3866940438747406,1.8,0.3275851011276245,1.4,0.2610396146774292,0.5,0.2989331781864166,2.8,0.3668483793735504,1.2,0.14058734476566315,2.1,0.4269291162490845,0.8,0.4635617733001709,0.2,0.42796510457992554,0.636363636,0.0
1128,old,mixed,adjectives,0.2,0.33284515142440796,0.2,0.10877532511949539,0,0.14167097210884094,0,0.17097526788711548,0.2,0.13566794991493225,0,0.23890121281147003,0.1,0.20630839467048645,0,0.28887513279914856,0.1,0.3361145257949829,0,0.3343699276447296,0,0.13469195365905762,0,0.39072075486183167
1129,sad,terrible,adjectives,0.7,0.38323429226875305,2,0.27706247568130493,1.538461538,0.5934522151947021,0.5,0.4356192350387573,0.9,0.5171852111816406,0.9,0.6317227482795715,2.8,0.6125195622444153,1.4,0.5737354159355164,0.2,0.5719785690307617,0.6,0.6319133639335632,0.3,0.08453679084777832,0.545454545,0.34750625491142273
1130,fast,rapid,adjectives,3.6,0.37415367364883423,5.4,0.22637613117694855,5.384615385,0.5811149477958679,3.8,0.5435621738433838,3.7,0.4648595154285431,4.3,0.3332155644893646,5.3,0.47345900535583496,5,0.5708563923835754,5.7,0.5486680865287781,4.2,0.4800160825252533,4.8,0.48006904125213623,5,0.6090130805969238
1131,shy,scared,adjectives,1.3,0.39762964844703674,2,0.29312026500701904,1.384615385,0.5200684666633606,2.3,0.4129023551940918,1.7,0.3446890711784363,0.9,0.4130697250366211,2.2,0.4708804488182068,1.8,0.4675523340702057,2,0.5134034156799316,0.5,0.4436801075935364,0.5,0.2548627555370331,0.909090909,0.5520687699317932
1132,easy,big,adjectives,0.5,0.34702572226524353,0,0.2591850459575653,0,0.3922598361968994,0,0.3082629442214966,0.2,0.3382740318775177,0,0.46384531259536743,0.4,0.37441486120224,0.7,0.2608412206172943,0,0.5014822483062744,0,0.4736135005950928,0.1,0.1729479879140854,0,0.2912213206291199
1133,straight,curved,adjectives,1.9,0.4770447909832001,0.1,0.12373866140842438,0.153846154,0.4515191316604614,0.3,0.22144392132759094,0.6,0.5135478973388672,0.5,0.5574538707733154,1.6,0.25891491770744324,1,0.33077511191368103,0,0.4042394757270813,0.1,0.41829612851142883,0.2,0.20217053592205048,0.181818182,0.5997025370597839
1134,sticky,wet,adjectives,2.1,0.36065080761909485,0.3,0.23973864316940308,0.538461538,0.5024834871292114,0.8,0.374405175447464,1.8,0.3963235020637512,1,0.5071203708648682,1.9,0.3497525155544281,1.1,0.42354685068130493,0.6,0.5746440887451172,0.8,0.5799664855003357,0.5,0.5288329720497131,2,0.2788834869861603
1135,incredible,ordinary,adjectives,1.2,0.433150976896286,0,0.09157583117485046,0.076923077,0.31553971767425537,0.2,0.15674056112766266,0.6,0.21522195637226105,0.4,0.4670228958129883,1.3,0.3605935573577881,0.8,0.3841404914855957,0.1,0.3793403208255768,0.2,0.5010479092597961,0.1,0.09119168668985367,0,0.12771789729595184
1136,violent,angry,adjectives,2.9,0.4796302914619446,1,0.12084891647100449,1.769230769,0.5176281929016113,1.9,0.34529027342796326,2.3,0.36390426754951477,2,0.5523080229759216,2.2,0.36782747507095337,1.4,0.2927761971950531,2.5,0.31454893946647644,4.1,0.5091493129730225,1.2,0.3003891706466675,1.909090909,0.32439300417900085
1137,similar,alike,adjectives,5.1,0.39786502718925476,4.6,0.23221634328365326,5.538461538,0.32673534750938416,3.7,0.5527771711349487,4.4,0.44307273626327515,3.7,0.6120110750198364,5.6,0.539657711982727,4,0.7598657608032227,3.2,0.5637646317481995,5.7,0.5817399621009827,4.6,0.3244820833206177,3,0.44271528720855713
1138,excited,frightened,adjectives,2.6,0.39542537927627563,1.9,0.5432477593421936,0.230769231,0.47129520773887634,0.8,0.4415941834449768,2.1,0.2356068640947342,0.2,0.5171256065368652,1.4,0.5801916718482971,1.3,0.44699400663375854,0.4,0.5994138121604919,0.1,0.14425961673259735,0.6,0.5010131001472473,0.545454545,0.4725995659828186
1139,violent,passive,adjectives,2.2,0.4921908378601074,0,0.16571415960788727,0,0.3156002461910248,0.2,0.2461692839860916,0.5,0.27276691794395447,0.2,0.4534306824207306,0.7,0.3736226558685303,0.6,0.22873884439468384,0,0.4104398488998413,0.1,0.6126149296760559,0,0.18039779365062714,0,0.2270452231168747
1140,certain,nervous,adjectives,0.7,0.3461087942123413,0,0.2090926617383957,0,0.24698710441589355,0.1,0.1486547738313675,0.3,0.09288153797388077,0,0.29075685143470764,0.3,0.20263783633708954,0.3,0.2665071189403534,0,0.30253997445106506,0.1,0.39114752411842346,0,0.07265371829271317,0,0.17954450845718384
1141,aggressive,curved,adjectives,1,0.2409089207649231,0,0.0712445080280304,0,0.2380993664264679,0,0.2383977621793747,0.5,0.08158273994922638,0,0.39070984721183777,0,0.3277091383934021,0.1,0.29926741123199463,0,0.40172064304351807,0,0.3862346112728119,0.1,0.23764187097549438,0.181818182,0.20409059524536133
1142,legal,allowed,adjectives,4.1,0.3736247718334198,2.4,0.32225483655929565,4.307692308,0.1790478378534317,4.3,0.14911752939224243,5.1,0.32247015833854675,3.8,0.45524412393569946,5.1,0.3041169047355652,4.1,0.3734378218650818,4.9,0.52394038438797,3,0.32838353514671326,2.3,0.18921755254268646,2.545454545,0.3703950047492981
1143,weird,odd,adjectives,4.9,0.7228620052337646,3.4,0.2599189579486847,4.769230769,0.8042088747024536,1.2,0.141657292842865,5.5,0.5627581477165222,5.4,0.8107427954673767,6,0.7822288870811462,3.7,0.45520511269569397,4.1,0.734040379524231,3.8,0.46903538703918457,3.8,0.41028067469596863,5.727272727,0.7307552099227905
1144,safe,legal,adjectives,3.4,0.3579805791378021,0.9,0.18442583084106445,0.769230769,0.2223019003868103,1.4,0.18625664710998535,2.1,0.18383201956748962,1.3,0.5702231526374817,2.1,0.36268097162246704,0.9,0.2776983380317688,3.1,0.6187449097633362,1.2,0.601280689239502,0.1,0.1748957484960556,0.545454545,0.4010508358478546
1145,radical,violent,adjectives,2.7,0.43535804748535156,0.7,0.18612229824066162,0.615384615,0.41376209259033203,2.3,0.3230212926864624,1.7,0.2692466378211975,1.5,0.499850869178772,3.4,0.5092184543609619,1.2,0.3776804804801941,1.9,0.5794241428375244,1.2,0.6406127214431763,0,0.3222787380218506,2.545454545,0.40998896956443787
1146,short,long,adjectives,1.8,0.8123692870140076,0.1,0.4602348208427429,0.076923077,0.6999714374542236,0.2,0.6219009160995483,0.5,0.5995317697525024,0.4,0.8161337375640869,1.8,0.7427058815956116,1,0.7104182243347168,0,0.777502179145813,0.1,0.7805413007736206,0.1,0.5062075257301331,0.181818182,0.5165952444076538
1147,mad,glad,adjectives,1.1,0.23521079123020172,0,0.12648776173591614,0,0.39792540669441223,0.2,0.3765077292919159,0.6,0.2098238617181778,0.1,0.5086452960968018,1.3,0.3675443232059479,1,0.3659670352935791,0,0.23081602156162262,0.1,0.5538232922554016,0,0.11874532699584961,0.545454545,0.39567744731903076
1148,valuable,special,adjectives,3.4,0.3761134445667267,2,0.35157379508018494,2.538461538,0.3641306459903717,4.4,0.21609269082546234,2.9,0.37507757544517517,2.6,0.5445445775985718,3.4,0.3404706120491028,3.1,0.2249159812927246,2.5,0.38469359278678894,2.1,0.5336530208587646,2.6,0.23818297684192657,0.545454545,0.2961219251155853
1149,narrow,broad,adjectives,1.7,0.5006324052810669,0.1,0.0771712064743042,0.076923077,0.6183158159255981,0.2,0.445808082818985,0.3,0.3446583151817322,0.3,0.5756134986877441,1.1,0.3887842297554016,1,0.36395350098609924,0,0.7582435011863708,0.1,0.7599624395370483,0.1,0.34369900822639465,0.181818182,0.6357311606407166
1150,precise,wrong,adjectives,1.1,0.4570564925670624,0.1,0.3202798664569855,0,0.3255005478858948,0.1,0.29037725925445557,0.5,0.24525701999664307,0.1,0.4481610059738159,0.5,0.3244011104106903,1,0.5047632455825806,0,0.4185742735862732,0,0.5442185997962952,0,0.058836039155721664,0.181818182,0.36734822392463684
1151,mixed,combined,adjectives,3.7,0.3276008367538452,3.1,0.21533243358135223,4.615384615,0.4952545762062073,2.2,0.20048800110816956,3.6,0.1645040214061737,2.5,0.6558281779289246,5,0.37165167927742004,3.1,0.3906238377094269,1.7,0.4718191921710968,4.2,0.5538164973258972,2.5,0.2192339301109314,0.090909091,0.19308245182037354
1152,strange,ordinary,adjectives,1.6,0.48216670751571655,0,0.2514278292655945,0.076923077,0.41893312335014343,0.2,0.22907498478889465,0.7,0.14153489470481873,0.4,0.6380428671836853,1.6,0.49034377932548523,1,0.4190182089805603,0,0.5511138439178467,0.1,0.6365125775337219,0.2,0.1285276859998703,0.090909091,0.3248240649700165
1153,boring,tired,adjectives,0.7,0.28307318687438965,0.7,0.135822594165802,0.307692308,0.5254827737808228,1.5,0.5063748955726624,1.5,0.16833750903606415,0.9,0.4722703695297241,1.6,0.46821165084838867,1,0.42578577995300293,0.3,0.4780358374118805,0.5,0.5454239249229431,2.2,0.402665376663208,0.181818182,0.3529573976993561
1154,flexible,loose,adjectives,4,0.32931846380233765,0.8,0.2199571281671524,2,0.2960636019706726,1.3,0.16007430851459503,1.8,0.21216359734535217,0.8,0.5515180230140686,1.2,0.27540305256843567,1.7,0.41757312417030334,1.5,0.3001011610031128,0.8,0.5644750595092773,1,0.2989750802516937,1.818181818,0.2965541481971741
1155,dumb,clever,adjectives,1.3,0.4543502628803253,0,0.20984025299549103,0.076923077,0.5603047609329224,0.2,0.24335847795009613,0.5,0.27778977155685425,0.4,0.5548725724220276,1.5,0.6010829210281372,0.9,0.24827997386455536,0,0.4057575464248657,0.1,0.5539245009422302,0.2,0.23785555362701416,0.181818182,0.42381781339645386
1156,certain,sure,adjectives,3.6,0.3187848925590515,5.9,0.3969775140285492,5.384615385,0.4219183921813965,3.4,0.37001967430114746,4.9,0.4324377775192261,2.3,0.45714500546455383,6,0.5622393488883972,5,0.5746362209320068,4.1,0.6665692329406738,2,0.4264797568321228,4.6,0.41629642248153687,5.181818182,0.3211704194545746
1157,bad,mediocre,adjectives,0.9,0.19087210297584534,0.2,0.062348250299692154,0.923076923,0.5832722187042236,2.7,0.5283094644546509,1.7,0.34765034914016724,0.1,0.4174965023994446,3.4,0.4010041058063507,0.7,0.17287473380565643,2.4,0.49983471632003784,1.2,0.5755446553230286,0.3,0.1540203094482422,0.090909091,0.2269093543291092
1158,big,heavy,adjectives,2.9,0.4000263810157776,1,0.2522813379764557,2.230769231,0.46322575211524963,0.8,0.3117101490497589,2.1,0.4582154452800751,1.2,0.5071706175804138,3.9,0.5056981444358826,1.5,0.4648265242576599,1.2,0.5973578691482544,1.7,0.5290341973304749,2,0.2885643541812897,0.454545455,0.3241163194179535
1159,nice,generous,adjectives,2.6,0.30809199810028076,0.9,0.1707582175731659,1.538461538,0.506738007068634,0.1,0.30171477794647217,2.2,0.24831165373325348,0.6,0.4849832355976105,2.4,0.43066519498825073,1.4,0.40231841802597046,0.8,0.6076363325119019,1.8,0.4875616431236267,4.5,0.284345418214798,2,0.3455720841884613
1160,large,big,adjectives,4.4,0.6967365145683289,3.8,0.0974259153008461,5.923076923,0.7033700942993164,2.7,0.32968366146087646,4.2,0.4428853690624237,5.8,0.8277191519737244,3.8,0.5854243636131287,4,0.6076735258102417,5.4,0.8084046244621277,5.3,0.621239960193634,3.8,0.48457393050193787,3.818181818,0.36662232875823975
1161,scornful,contemptuous,adjectives,5,0.21438661217689514,3.9,0.32416486740112305,4.384615385,0.86429762840271,3.6,0.5431836247444153,5.3,0.252798855304718,5.8,0.6958208084106445,6,0.7548087239265442,3.7,0.40684548020362854,3.7,0.7057293653488159,3.9,0.8316531181335449,0.8,0.3847601115703583,4.454545455,0.6361233592033386
1162,red,blue,adjectives,3,0.7572137117385864,0.7,0.45600229501724243,0.615384615,0.8067626357078552,0.5,0.7426607608795166,0.5,0.5852779150009155,1.2,0.8539133071899414,2.3,0.7680786848068237,1.5,0.7691063284873962,0,0.8711640238761902,0.1,0.8734856843948364,0.6,0.42750853300094604,0.181818182,0.7716752886772156
1163,sly,tough,adjectives,2,0.2942233681678772,0,0.2206401228904724,0,0.33406519889831543,0.3,0.28915297985076904,0.6,0.2537837624549866,0,0.4272681772708893,0.7,0.3517044484615326,0.5,0.41735073924064636,1.3,0.23372012376785278,1.3,0.5806434750556946,0.7,0.10468338429927826,0.090909091,0.23335321247577667
1164,violent,soft,adjectives,1.2,0.46326276659965515,0,0.12419676035642624,0,0.20877854526042938,0.2,0.3194538652896881,0,0.10370941460132599,0.2,0.42368677258491516,1.3,0.42877864837646484,0.7,0.16130897402763367,0,0.4618173837661743,0,0.610978901386261,0,0.10906700789928436,0,0.15445725619792938
1165,rough,frigid,adjectives,0.9,0.3922673463821411,0.7,0.25814199447631836,0,0.3585585653781891,0.8,0.392032653093338,1.6,0.3315618336200714,0.6,0.35812047123908997,0.3,0.22332763671875,1.7,0.417673259973526,4.3,0.5120052695274353,0.1,0.539969801902771,0,0.18341466784477234,0.090909091,0.45477190613746643
1166,inexpensive,cheap,adjectives,4.6,0.5620778203010559,4.2,0.2874307632446289,5.153846154,0.7620062828063965,5.1,0.35729873180389404,5.1,0.43009936809539795,4.9,0.7252131104469299,5.7,0.10429556667804718,1.4,0.18620581924915314,5.8,0.7996169924736023,4.9,0.6196514964103699,5.5,0.19271411001682281,3.909090909,0.0
1167,known,national,adjectives,0.6,0.26176419854164124,0,0.2800697088241577,0,0.12109450250864029,0.4,0.09181147068738937,1,0.24123363196849823,0.5,0.35951852798461914,1.6,0.28225091099739075,1.2,0.3190922737121582,0.5,0.2488057017326355,0.1,0.3592391908168793,0,0.105650395154953,0,0.1245092824101448
1168,rude,critical,adjectives,1.5,0.17393241822719574,1,0.22699500620365143,0.846153846,0.17470182478427887,0.9,0.31232696771621704,1.2,0.28848662972450256,0.7,0.32922521233558655,0.7,0.2902941405773163,1,0.39134681224823,0.6,0.39454782009124756,0.5,0.485797643661499,0,0.06756061315536499,0.636363636,0.4041321277618408
1169,dumb,intelligent,adjectives,1.1,0.4543502628803253,0,0.23532529175281525,0.076923077,0.5521372556686401,0.6,0.5137712955474854,0.7,0.36275702714920044,0.4,0.5053703188896179,1.7,0.6010829210281372,0.9,0.4008954167366028,0,0.39420270919799805,0.1,0.3941569924354553,0.2,0.20307309925556183,0.181818182,0.3554568588733673
1170,flexible,movable,adjectives,2.1,0.30087876319885254,1.7,0.24402232468128204,3,0.3573032319545746,2.3,0.166117861866951,2,0.41333603858947754,0.8,0.44073569774627686,3.9,0.360934853553772,0.9,0.3489599823951721,1.4,0.3248573839664459,1.2,0.28864672780036926,0.6,0.34216731786727905,0.454545455,0.3608263432979584
1171,poor,proud,adjectives,0.6,0.2755301594734192,0.1,0.14518307149410248,0,0.21724265813827515,0.2,0.2404099851846695,0.6,0.31770625710487366,0,0.360803484916687,0.6,0.3691521883010864,0.2,0.1606871783733368,0.2,0.43050071597099304,0.1,0.5753135681152344,0,0.10239335149526596,0.090909091,0.21427328884601593
1172,shy,expensive,adjectives,0.4,0.2632029056549072,0,0.03022521175444126,0,0.23896533250808716,0.4,0.2324833869934082,0.1,0.1944732367992401,0,0.2437337189912796,0.2,0.24141274392604828,0.1,0.2528429925441742,0,0.14763785898685455,0,0.2733958959579468,0,0.14406831562519073,0,0.22495490312576294
1173,sick,crazy,adjectives,2.2,0.38333022594451904,0.3,0.2115633338689804,0.307692308,0.4721531271934509,1.4,0.1556595414876938,1.3,0.1395772248506546,1.6,0.5219199061393738,4.9,0.49680960178375244,1.2,0.405833899974823,2.2,0.39994364976882935,1.5,0.4041258692741394,0.4,0.15096548199653625,0.909090909,0.27653294801712036
1174,modern,ancient,adjectives,1.6,0.34402722120285034,0,0.29543933272361755,0.076923077,0.6065093278884888,0.2,0.5421013236045837,0.6,0.3202517330646515,0.4,0.4857717454433441,1.8,0.4380790889263153,1,0.5779697299003601,0,0.6434335112571716,0.1,0.6535182595252991,0.1,0.5240957736968994,0,0.42780232429504395
1175,bizarre,strange,adjectives,4.6,0.7228620052337646,3.4,0.25523969531059265,5.230769231,0.8136752247810364,3.9,0.5213708281517029,5.4,0.30802011489868164,4.9,0.7023327946662903,6,0.7822288870811462,5.3,0.5425525903701782,4.5,0.5692830085754395,2.8,0.6213488578796387,0,0.1550930291414261,4.636363636,0.4053249657154083
